order_id,order_ts,table_id,server_name,menu_category,item_name,quantity,unit_price,total,payment_type
ORD-008014,2025-11-06 17:33:00,10,Alex,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008014,2025-11-06 17:33:00,10,Alex,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008015,2025-11-06 20:00:00,5,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-008015,2025-11-06 20:00:00,5,Alex,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008015,2025-11-06 20:00:00,5,Alex,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008015,2025-11-06 20:00:00,5,Alex,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-008016,2025-11-06 18:19:00,15,Casey,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008017,2025-11-06 13:26:00,14,Casey,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008017,2025-11-06 13:26:00,14,Casey,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-008018,2025-11-06 13:26:00,14,Pat,Main,Grilled Salmon,1,24.0,24.0,Cash
ORD-008018,2025-11-06 13:26:00,14,Pat,Drink,Sparkling Water,1,4.0,4.0,Cash
ORD-008018,2025-11-06 13:26:00,14,Pat,Drink,Coffee,2,4.0,8.0,Cash
ORD-008018,2025-11-06 13:26:00,14,Pat,Drink,Craft Beer,1,7.0,7.0,Cash
ORD-008019,2025-11-06 21:25:00,12,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008020,2025-11-06 13:23:00,3,Alex,Drink,Craft Beer,1,7.0,7.0,Cash
ORD-008020,2025-11-06 13:23:00,3,Alex,Drink,Craft Beer,2,7.0,14.0,Cash
ORD-008021,2025-11-06 21:20:00,6,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008021,2025-11-06 21:20:00,6,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008021,2025-11-06 21:20:00,6,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008021,2025-11-06 21:20:00,6,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008021,2025-11-06 21:20:00,6,Robin,Main,Burger,1,14.0,14.0,Card
ORD-008022,2025-11-06 11:58:00,11,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008023,2025-11-06 18:57:00,14,Pat,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-008023,2025-11-06 18:57:00,14,Pat,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008023,2025-11-06 18:57:00,14,Pat,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008023,2025-11-06 18:57:00,14,Pat,Appetizer,Garlic Bread,2,6.0,12.0,Mobile
ORD-008024,2025-11-06 11:42:00,15,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008024,2025-11-06 11:42:00,15,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008025,2025-11-06 11:49:00,15,Robin,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008025,2025-11-06 11:49:00,15,Robin,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008025,2025-11-06 11:49:00,15,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008025,2025-11-06 11:49:00,15,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008026,2025-11-06 17:32:00,20,Jamie,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-008026,2025-11-06 17:32:00,20,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008026,2025-11-06 17:32:00,20,Jamie,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008027,2025-11-06 20:02:00,8,Casey,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-008027,2025-11-06 20:02:00,8,Casey,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-008028,2025-11-06 18:27:00,15,Robin,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-008028,2025-11-06 18:27:00,15,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008028,2025-11-06 18:27:00,15,Robin,Drink,Coffee,2,4.0,8.0,Card
ORD-008028,2025-11-06 18:27:00,15,Robin,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-008029,2025-11-06 12:17:00,3,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008029,2025-11-06 12:17:00,3,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008029,2025-11-06 12:17:00,3,Robin,Main,Burger,1,14.0,14.0,Card
ORD-008029,2025-11-06 12:17:00,3,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008030,2025-11-07 17:03:00,4,Alex,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-008030,2025-11-07 17:03:00,4,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-008031,2025-11-07 19:27:00,2,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-008031,2025-11-07 19:27:00,2,Jamie,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008031,2025-11-07 19:27:00,2,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008031,2025-11-07 19:27:00,2,Jamie,Drink,Coffee,1,4.0,4.0,Card
ORD-008032,2025-11-07 20:03:00,14,Jamie,Appetizer,Garlic Bread,2,6.0,12.0,Card
ORD-008032,2025-11-07 20:03:00,14,Jamie,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-008032,2025-11-07 20:03:00,14,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-008033,2025-11-07 20:36:00,12,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-008033,2025-11-07 20:36:00,12,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008033,2025-11-07 20:36:00,12,Jamie,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-008034,2025-11-07 13:03:00,19,Robin,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008034,2025-11-07 13:03:00,19,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-008034,2025-11-07 13:03:00,19,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008034,2025-11-07 13:03:00,19,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-008035,2025-11-07 17:34:00,6,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008035,2025-11-07 17:34:00,6,Jamie,Main,Burger,1,14.0,14.0,Card
ORD-008035,2025-11-07 17:34:00,6,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008035,2025-11-07 17:34:00,6,Jamie,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-008036,2025-11-07 13:35:00,14,Alex,Main,Margherita Pizza,1,16.0,16.0,Cash
ORD-008036,2025-11-07 13:35:00,14,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-008036,2025-11-07 13:35:00,14,Alex,Main,Veggie Bowl,1,13.0,13.0,Cash
ORD-008037,2025-11-07 18:47:00,10,Robin,Main,Burger,1,14.0,14.0,Card
ORD-008037,2025-11-07 18:47:00,10,Robin,Main,Burger,2,14.0,28.0,Card
ORD-008037,2025-11-07 18:47:00,10,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-008038,2025-11-07 21:49:00,17,Casey,Drink,Coffee,1,4.0,4.0,Card
ORD-008038,2025-11-07 21:49:00,17,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008038,2025-11-07 21:49:00,17,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-008039,2025-11-07 13:39:00,19,Alex,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008039,2025-11-07 13:39:00,19,Alex,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-008040,2025-11-07 13:04:00,16,Pat,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-008040,2025-11-07 13:04:00,16,Pat,Main,Burger,1,14.0,14.0,Mobile
ORD-008041,2025-11-07 11:59:00,18,Sam,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008041,2025-11-07 11:59:00,18,Sam,Drink,Coffee,1,4.0,4.0,Card
ORD-008041,2025-11-07 11:59:00,18,Sam,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008042,2025-11-07 11:43:00,3,Jamie,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-008042,2025-11-07 11:43:00,3,Jamie,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-008042,2025-11-07 11:43:00,3,Jamie,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-008042,2025-11-07 11:43:00,3,Jamie,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-008043,2025-11-07 12:53:00,10,Pat,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-008044,2025-11-07 19:52:00,14,Casey,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-008044,2025-11-07 19:52:00,14,Casey,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-008044,2025-11-07 19:52:00,14,Casey,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-008045,2025-11-07 13:09:00,3,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008045,2025-11-07 13:09:00,3,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-008045,2025-11-07 13:09:00,3,Sam,Main,Burger,2,14.0,28.0,Card
ORD-008046,2025-11-07 21:39:00,15,Pat,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008046,2025-11-07 21:39:00,15,Pat,Drink,Coffee,1,4.0,4.0,Mobile
ORD-008046,2025-11-07 21:39:00,15,Pat,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-008046,2025-11-07 21:39:00,15,Pat,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-008047,2025-11-07 17:40:00,19,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008047,2025-11-07 17:40:00,19,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008048,2025-11-07 11:56:00,15,Jamie,Main,Burger,1,14.0,14.0,Mobile
ORD-008048,2025-11-07 11:56:00,15,Jamie,Appetizer,Caesar Salad,2,9.0,18.0,Mobile
ORD-008048,2025-11-07 11:56:00,15,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008049,2025-11-07 20:22:00,3,Pat,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008049,2025-11-07 20:22:00,3,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008049,2025-11-07 20:22:00,3,Pat,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008050,2025-11-07 20:40:00,4,Alex,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008050,2025-11-07 20:40:00,4,Alex,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008050,2025-11-07 20:40:00,4,Alex,Main,Burger,1,14.0,14.0,Card
ORD-008050,2025-11-07 20:40:00,4,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-008050,2025-11-07 20:40:00,4,Alex,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-008051,2025-11-07 20:18:00,4,Jamie,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-008051,2025-11-07 20:18:00,4,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008051,2025-11-07 20:18:00,4,Jamie,Drink,Sparkling Water,2,4.0,8.0,Mobile
ORD-008051,2025-11-07 20:18:00,4,Jamie,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-008052,2025-11-07 20:25:00,15,Pat,Drink,House Wine,1,9.0,9.0,Cash
ORD-008052,2025-11-07 20:25:00,15,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-008053,2025-11-07 17:52:00,13,Sam,Drink,Coffee,1,4.0,4.0,Cash
ORD-008053,2025-11-07 17:52:00,13,Sam,Dessert,Gelato,1,6.0,6.0,Cash
ORD-008053,2025-11-07 17:52:00,13,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Cash
ORD-008054,2025-11-07 20:32:00,14,Casey,Appetizer,Caesar Salad,2,9.0,18.0,Mobile
ORD-008054,2025-11-07 20:32:00,14,Casey,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008054,2025-11-07 20:32:00,14,Casey,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-008054,2025-11-07 20:32:00,14,Casey,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-008055,2025-11-07 12:43:00,10,Alex,Dessert,Cheesecake,2,8.0,16.0,Card
ORD-008055,2025-11-07 12:43:00,10,Alex,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008056,2025-11-07 20:15:00,6,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008056,2025-11-07 20:15:00,6,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008056,2025-11-07 20:15:00,6,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008056,2025-11-07 20:15:00,6,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008057,2025-11-07 19:00:00,8,Casey,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-008057,2025-11-07 19:00:00,8,Casey,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008057,2025-11-07 19:00:00,8,Casey,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008058,2025-11-07 13:52:00,9,Sam,Drink,Coffee,1,4.0,4.0,Card
ORD-008058,2025-11-07 13:52:00,9,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008059,2025-11-07 12:25:00,13,Casey,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008059,2025-11-07 12:25:00,13,Casey,Drink,Coffee,1,4.0,4.0,Card
ORD-008059,2025-11-07 12:25:00,13,Casey,Drink,Craft Beer,2,7.0,14.0,Card
ORD-008059,2025-11-07 12:25:00,13,Casey,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-008060,2025-11-07 12:13:00,1,Robin,Dessert,Gelato,2,6.0,12.0,Mobile
ORD-008060,2025-11-07 12:13:00,1,Robin,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-008060,2025-11-07 12:13:00,1,Robin,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-008060,2025-11-07 12:13:00,1,Robin,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008060,2025-11-07 12:13:00,1,Robin,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008061,2025-11-07 13:08:00,16,Pat,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008061,2025-11-07 13:08:00,16,Pat,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008062,2025-11-07 21:07:00,1,Pat,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008062,2025-11-07 21:07:00,1,Pat,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-008062,2025-11-07 21:07:00,1,Pat,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008063,2025-11-07 18:07:00,5,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008063,2025-11-07 18:07:00,5,Sam,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008063,2025-11-07 18:07:00,5,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008064,2025-11-07 18:31:00,19,Sam,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008064,2025-11-07 18:31:00,19,Sam,Drink,House Wine,1,9.0,9.0,Card
ORD-008064,2025-11-07 18:31:00,19,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008065,2025-11-07 19:45:00,8,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008065,2025-11-07 19:45:00,8,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008065,2025-11-07 19:45:00,8,Casey,Drink,Coffee,2,4.0,8.0,Card
ORD-008066,2025-11-07 13:11:00,19,Sam,Dessert,Tiramisu,1,8.0,8.0,Cash
ORD-008066,2025-11-07 13:11:00,19,Sam,Drink,Coffee,1,4.0,4.0,Cash
ORD-008066,2025-11-07 13:11:00,19,Sam,Drink,Craft Beer,1,7.0,7.0,Cash
ORD-008066,2025-11-07 13:11:00,19,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Cash
ORD-008067,2025-11-07 18:23:00,20,Alex,Main,Veggie Bowl,2,13.0,26.0,Mobile
ORD-008068,2025-11-07 19:40:00,12,Sam,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008068,2025-11-07 19:40:00,12,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-008068,2025-11-07 19:40:00,12,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-008069,2025-11-07 21:43:00,17,Pat,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-008069,2025-11-07 21:43:00,17,Pat,Appetizer,Garlic Bread,2,6.0,12.0,Card
ORD-008069,2025-11-07 21:43:00,17,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008069,2025-11-07 21:43:00,17,Pat,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008069,2025-11-07 21:43:00,17,Pat,Main,Burger,2,14.0,28.0,Card
ORD-008070,2025-11-07 19:13:00,6,Alex,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008070,2025-11-07 19:13:00,6,Alex,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-008071,2025-11-07 11:01:00,15,Sam,Drink,Coffee,1,4.0,4.0,Cash
ORD-008072,2025-11-07 12:37:00,20,Alex,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008072,2025-11-07 12:37:00,20,Alex,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008072,2025-11-07 12:37:00,20,Alex,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008073,2025-11-07 17:57:00,5,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-008073,2025-11-07 17:57:00,5,Casey,Drink,Sparkling Water,1,4.0,4.0,Cash
ORD-008073,2025-11-07 17:57:00,5,Casey,Drink,Craft Beer,1,7.0,7.0,Cash
ORD-008074,2025-11-07 12:55:00,20,Robin,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-008075,2025-11-07 18:30:00,12,Jamie,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-008075,2025-11-07 18:30:00,12,Jamie,Dessert,Gelato,1,6.0,6.0,Card
ORD-008075,2025-11-07 18:30:00,12,Jamie,Dessert,Gelato,2,6.0,12.0,Card
ORD-008075,2025-11-07 18:30:00,12,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008076,2025-11-07 17:51:00,12,Jamie,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-008076,2025-11-07 17:51:00,12,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008077,2025-11-07 19:21:00,3,Jamie,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008077,2025-11-07 19:21:00,3,Jamie,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008077,2025-11-07 19:21:00,3,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008078,2025-11-07 20:35:00,13,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-008078,2025-11-07 20:35:00,13,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008078,2025-11-07 20:35:00,13,Casey,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008078,2025-11-07 20:35:00,13,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-008079,2025-11-07 19:07:00,8,Jamie,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008079,2025-11-07 19:07:00,8,Jamie,Drink,Craft Beer,2,7.0,14.0,Card
ORD-008079,2025-11-07 19:07:00,8,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008080,2025-11-07 19:22:00,11,Sam,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-008080,2025-11-07 19:22:00,11,Sam,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008081,2025-11-07 20:59:00,16,Alex,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008081,2025-11-07 20:59:00,16,Alex,Main,Grilled Salmon,2,24.0,48.0,Mobile
ORD-008081,2025-11-07 20:59:00,16,Alex,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-008082,2025-11-07 21:17:00,11,Casey,Main,Burger,1,14.0,14.0,Mobile
ORD-008082,2025-11-07 21:17:00,11,Casey,Drink,Coffee,1,4.0,4.0,Mobile
ORD-008083,2025-11-07 11:47:00,14,Pat,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008083,2025-11-07 11:47:00,14,Pat,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-008083,2025-11-07 11:47:00,14,Pat,Drink,Coffee,1,4.0,4.0,Mobile
ORD-008083,2025-11-07 11:47:00,14,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008083,2025-11-07 11:47:00,14,Pat,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-008084,2025-11-07 18:53:00,13,Robin,Main,Burger,1,14.0,14.0,Card
ORD-008084,2025-11-07 18:53:00,13,Robin,Appetizer,Caesar Salad,2,9.0,18.0,Card
ORD-008084,2025-11-07 18:53:00,13,Robin,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-008084,2025-11-07 18:53:00,13,Robin,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-008085,2025-11-07 12:14:00,7,Robin,Main,Burger,1,14.0,14.0,Mobile
ORD-008085,2025-11-07 12:14:00,7,Robin,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-008085,2025-11-07 12:14:00,7,Robin,Drink,Coffee,1,4.0,4.0,Mobile
ORD-008086,2025-11-07 18:56:00,12,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008086,2025-11-07 18:56:00,12,Pat,Dessert,Gelato,1,6.0,6.0,Card
ORD-008087,2025-11-07 20:33:00,15,Sam,Main,Burger,2,14.0,28.0,Card
ORD-008088,2025-11-07 12:32:00,16,Alex,Dessert,Cheesecake,1,8.0,8.0,Cash
ORD-008088,2025-11-07 12:32:00,16,Alex,Drink,House Wine,1,9.0,9.0,Cash
ORD-008089,2025-11-07 20:20:00,20,Pat,Main,Burger,1,14.0,14.0,Mobile
ORD-008089,2025-11-07 20:20:00,20,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008089,2025-11-07 20:20:00,20,Pat,Main,Burger,1,14.0,14.0,Mobile
ORD-008090,2025-11-07 12:18:00,16,Sam,Drink,House Wine,1,9.0,9.0,Card
ORD-008090,2025-11-07 12:18:00,16,Sam,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-008091,2025-11-07 20:01:00,1,Pat,Drink,Coffee,1,4.0,4.0,Card
ORD-008092,2025-11-07 18:54:00,7,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008092,2025-11-07 18:54:00,7,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008092,2025-11-07 18:54:00,7,Sam,Appetizer,Soup of the Day,2,7.0,14.0,Card
ORD-008092,2025-11-07 18:54:00,7,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-008093,2025-11-07 18:40:00,15,Pat,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008093,2025-11-07 18:40:00,15,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008093,2025-11-07 18:40:00,15,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-008093,2025-11-07 18:40:00,15,Pat,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-008094,2025-11-07 18:31:00,20,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008095,2025-11-07 11:17:00,15,Sam,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008095,2025-11-07 11:17:00,15,Sam,Main,Burger,1,14.0,14.0,Card
ORD-008095,2025-11-07 11:17:00,15,Sam,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008096,2025-11-07 20:55:00,7,Jamie,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008096,2025-11-07 20:55:00,7,Jamie,Drink,Craft Beer,2,7.0,14.0,Mobile
ORD-008097,2025-11-07 19:29:00,14,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008097,2025-11-07 19:29:00,14,Alex,Drink,House Wine,1,9.0,9.0,Card
ORD-008097,2025-11-07 19:29:00,14,Alex,Main,Burger,1,14.0,14.0,Card
ORD-008098,2025-11-07 21:05:00,6,Casey,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-008098,2025-11-07 21:05:00,6,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-008099,2025-11-08 12:21:00,13,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-008099,2025-11-08 12:21:00,13,Alex,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008100,2025-11-08 18:55:00,10,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008100,2025-11-08 18:55:00,10,Jamie,Main,Grilled Salmon,2,24.0,48.0,Card
ORD-008101,2025-11-08 19:07:00,17,Robin,Drink,Craft Beer,1,7.0,7.0,Card
ORD-008101,2025-11-08 19:07:00,17,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-008102,2025-11-08 19:33:00,10,Alex,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-008102,2025-11-08 19:33:00,10,Alex,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-008103,2025-11-08 21:56:00,5,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Mobile
ORD-008103,2025-11-08 21:56:00,5,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008103,2025-11-08 21:56:00,5,Pat,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-008103,2025-11-08 21:56:00,5,Pat,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008104,2025-11-08 18:28:00,19,Alex,Drink,Coffee,1,4.0,4.0,Mobile
ORD-008104,2025-11-08 18:28:00,19,Alex,Dessert,Cheesecake,2,8.0,16.0,Mobile
ORD-008104,2025-11-08 18:28:00,19,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-008105,2025-11-08 17:09:00,12,Sam,Drink,Sparkling Water,2,4.0,8.0,Cash
ORD-008105,2025-11-08 17:09:00,12,Sam,Main,Burger,1,14.0,14.0,Cash
ORD-008106,2025-11-08 21:50:00,15,Casey,Appetizer,Soup of the Day,2,7.0,14.0,Card
ORD-008106,2025-11-08 21:50:00,15,Casey,Main,Burger,1,14.0,14.0,Card
ORD-008106,2025-11-08 21:50:00,15,Casey,Drink,Coffee,1,4.0,4.0,Card
ORD-008107,2025-11-08 18:45:00,14,Robin,Appetizer,Soup of the Day,2,7.0,14.0,Mobile
ORD-008107,2025-11-08 18:45:00,14,Robin,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008107,2025-11-08 18:45:00,14,Robin,Drink,Coffee,1,4.0,4.0,Mobile
ORD-008108,2025-11-08 13:27:00,12,Jamie,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-008108,2025-11-08 13:27:00,12,Jamie,Drink,House Wine,1,9.0,9.0,Mobile
ORD-008108,2025-11-08 13:27:00,12,Jamie,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-008109,2025-11-08 12:28:00,4,Jamie,Dessert,Tiramisu,1,8.0,8.0,Cash
